36231345,6201,104604,14654,2016-01-31,02:08:00.0000000,2016-01-31,02:18:00.0000000,9,2,1.99,10,1.69,0.25,1,12.94,,,12.94,4,3,20160131,20160131,20160131,20160131,11502,2973,3065
36232030,7745,103845,15339,2016-02-01,03:46:00.0000000,2016-02-01,03:55:00.0000000,9,2,1.46,8.92,1.83,0.25,0,12.95,,,12.95,4,1,20160201,20160201,20160201,20160201,12187,2288,3355
36232637,400,105384,17065,2016-02-03,04:59:00.0000000,2016-02-03,05:10:00.0000000,10,1,1.51,9.73,1.5,0.25,0,11.48,,,11.48,4,5,20160203,20160203,20160203,20160203,13913,3679,2086
36232749,19239,105261,17177,2016-02-03,05:11:00.0000000,2016-02-03,05:31:00.0000000,19,1,4.0499999999999998,17.02,3.45,0.25,0,20.72,,,20.72,4,5,20160203,20160203,20160203,20160203,14025,3567,3913
36233090,9234,104880,17518,2016-02-04,05:59:00.0000000,2016-02-04,06:10:00.0000000,11,1,1.8200000000000001,10.54,2.36,0.25,1,14.15,,,14.15,4,4,20160204,20160204,20160204,20160204,14366,3226,3626
36233702,7202,104203,18130,2016-02-05,07:41:00.0000000,2016-02-05,07:55:00.0000000,13,1,2.3100000000000001,11.08,2.47,0.25,1,14.8,,,14.8,4,3,20160205,20160205,20160205,20160205,14978,2614,3243
36234449,8293,105699,18877,2016-02-07,11:35:00.0000000,2016-02-07,11:49:00.0000000,14,1,5.7300000000000004,17.29,3.71,0.25,1,22.25,,,22.25,4,5,20160207,20160207,20160207,20160207,15725,3865,3473
36234748,2349,105260,19176,2016-02-08,13:33:00.0000000,2016-02-08,13:50:00.0000000,16,1,5.1699999999999999,17.02,3.85,0.25,2,25.07,,,25.07,4,5,20160208,20160208,20160208,20160208,16024,3566,2418
36234977,3059,105003,19405,2016-02-08,14:48:00.0000000,2016-02-08,15:01:00.0000000,12,1,3.3799999999999999,10.54,2.76,0.25,3,18.5,,,18.5,4,4,20160208,20160208,20160208,20160208,16253,3337,2551
36235405,9413,104538,20001,2016-02-09,16:15:00.0000000,2016-02-09,16:25:00.0000000,9,1,1.8100000000000001,8.92,2.08,0,1.5,12.5,,,12.5,4,5,20160209,20160209,20160209,20160209,16849,2909,3662
36235947,6878,105321,20543,2016-02-10,17:54:00.0000000,2016-02-10,18:08:00.0000000,14,1,4.6299999999999999,15.13,3.88,0.25,4,23.26,,,23.26,4,4,20160210,20160210,20160210,20160210,17391,3617,3180
36236437,654,104774,17837,2016-02-11,19:13:00.0000000,2016-02-11,19:24:00.0000000,11,1,2.25,10.81,1.21,0.25,1,13.27,,,13.27,4,2,20160211,20160211,20160211,20160211,14685,3127,2125
